"COURSE ENROLLMENTS BY DISTRICT BY COURSE",,,,
"2012-13 SURVEY 2 DATA FINAL",,,,
,,,,
"Dist #",District,"Course #",Course,Enrollment
05,BREVARD,OCE1001,"INTRODUCTION TO OCEANOGRAPHY",65
05,BREVARD,OST1100,"KEYBOARDING AND DOCUMENT PROCE",22
05,BREVARD,OST1141,KEYBOARDING,3
05,BREVARD,OST1435,"LEGAL TERMINOLOGY",1
05,BREVARD,OST1582,"ETHICS AT WORK",8
05,BREVARD,OST2335,"BUSINESS COMMUNICATIONS",16
05,BREVARD,OST2355,"RECORDS MANAGEMENT & FILING",1
05,BREVARD,OST2461,"MEDICAL OFFICE PROCEDURES & MA",3
05,BREVARD,PGYC401,"PHOTOGRAPHY I",1
05,BREVARD,PGYC600,PHOTOJOURNALISM,1
05,BREVARD,PGYC800,"DIGITAL PHOTOGRAPHY FOR DESIGN",26
05,BREVARD,PGYC801,"DIGITAL IMAGING 1",5
05,BREVARD,PGYC806,"ADVANCED DIGITAL PHOTOGRAPHY",2
05,BREVARD,PGY1100,"PHOTOGRAPHY I",10
05,BREVARD,PHI2010,"INTRODUCTION TO PHILOSOPHY",10
05,BREVARD,PHYC053,"COLLEGE PHYSICS I",5
05,BREVARD,PHYL048,"PHYSICS LABORATORY I",6
05,BREVARD,PHYL049,"GENERAL PHYSICS B LABORATORY (",2
05,BREVARD,PHY2048,"HONORS GENERAL PHYSICS I",9
05,BREVARD,PHY2049,"GENERAL PHYSICS II",2
05,BREVARD,PLA1003,"FUNDAMENTAL LAW",4
05,BREVARD,PLA1423,CONTRACTS,2
05,BREVARD,PLA2203,"CIVIL LITIGATION I",1
05,BREVARD,PLA2260,"EVIDENCE FOR THE LEGAL ASSISTA",2
05,BREVARD,PLA2304,"CRIMINAL LAW",3
05,BREVARD,PLA2800,"FAMILY LAW AND PRACTICE",2
05,BREVARD,POS2041,"AMERICAN GOVERNMENT",116
05,BREVARD,POS2112,"STATE AND LOCAL GOVERNMENTS AN",18
05,BREVARD,PSY1411,NOFOUND,3
05,BREVARD,PSY2012,"GENERAL PSYCHOLOGY",406
05,BREVARD,PSY2014,"GENERAL PSYCHOLOGY II",5
05,BREVARD,REL2300,"HONORS - WORLD RELIGIONS",176
05,BREVARD,RTV1000,"SURVEY OF BROADCASTING",3
05,BREVARD,RTV1241,"INTRODUCTION TO TV PRODUCTION",1
05,BREVARD,RTV1245,"ELECTRONIC FIELD PRODUCTION",3
05,BREVARD,RTV2100,"WRITING FOR TELEVISION",2
05,BREVARD,RTV2230,"RADIO AND TV ANNOUNCING",4
05,BREVARD,SBM2000,"SMALL BUSINESS MANAGEMENT",5
05,BREVARD,SLS1101,ORIENTATION,318
05,BREVARD,SLS1301,"CAREER DEVELOPMENT",1
05,BREVARD,SLS2261,"LEADERSHIP DEVELOPMENT-HONORS",11
05,BREVARD,SOW1051,"HUMAN SERVICE EXPERIENCE 1",38
05,BREVARD,SOW2054,"COMMUNITY INVOLVEMENT",69
05,BREVARD,SPC2608,"EFFECTIVE SPEAKING",441
05,BREVARD,SPC2948,"SERVICE-LEARNING FIELD STUDIES",1
05,BREVARD,SPN1120,"FIRST-YEAR SPANISH I",53
05,BREVARD,SPN1121,"ELEMENTARY SPANISH II",34
05,BREVARD,SPN2200,"INTERMEDIATE SPANISH I",5
05,BREVARD,SPN2220,"INTERMEDIATE SPANISH I",1
05,BREVARD,STA2023,"ELEMENTS OF STATISTICS",141
05,BREVARD,SYG2000,SOCIOLOGY,131
05,BREVARD,SYG2010,"HONORS SOCIAL PROBLEMS",11
05,BREVARD,TARC120,"ARCHITECTURAL DRAWING I",1
05,BREVARD,THE1100,"INTRODUCTION TO THEATRE HISTOR",12
05,BREVARD,TPPC190,"THEATRE REHEARSAL AND PERFORMA",1
05,BREVARD,TPP1110,"ACTING IG ACTING",2
05,BREVARD,ZOOC010,"GENERAL ZOOLOGY",1
05,BREVARD,0100000,"M/J ART/ART APPREC 1",2450
05,BREVARD,0100010,"M/J ART/ART APPREC 2",509
05,BREVARD,0100020,"M/J ART/ART APPREC 3",323
05,BREVARD,0100030,"M/J ART/ART APPREC 4",179
05,BREVARD,0100040,"M/J ART/ART APPREC 5",118
05,BREVARD,0100300,"ADV PL ART HIST",9
05,BREVARD,0100310,"ART APPREC/HIS/CRI",2
05,BREVARD,0100330,"ART HIST 1",1
05,BREVARD,0101010,"M/J ART/2-D1",183
05,BREVARD,0101050,"M/J ART/3-D2",66
05,BREVARD,0101300,"2-D ART 1",379
05,BREVARD,0101310,"2-D ART 2",92
05,BREVARD,0101320,"2-D ART 3",87
05,BREVARD,0101330,"3-D ART 1",289
05,BREVARD,0101340,"3-D ART 2",33
05,BREVARD,0101350,"3-D ART 3",1
05,BREVARD,0101360,"ART/2-D & 3-D COMPRE",8
05,BREVARD,0101370,"AICE ART & DESIGN 1",1
05,BREVARD,0102300,"CERAM/POT 1",1010
05,BREVARD,0102310,"CERAM/POT 2",157
05,BREVARD,0102320,"CERAM/POT 3 HON",30
05,BREVARD,0103000,"M/J GRAPHIC DESIGN 1",47
05,BREVARD,0103300,"CPTR GRAPHICS",31
05,BREVARD,0103310,"ADV CPTR GRAPHICS",10
05,BREVARD,0104000,"M/J EXPLO ART",2763
05,BREVARD,0104300,"ADV PL ART/DRAW PORT",23
05,BREVARD,0104320,"DRAW/PAINT 1",833
05,BREVARD,0104330,"DRAW/PAINT 2",248
05,BREVARD,0104400,"DRAW/PAINT 3",38
05,BREVARD,0107300,"JEWEL 1",28
05,BREVARD,0107410,"FILM 1",172
05,BREVARD,0108310,"CREATIVE PHOTO 1",86
05,BREVARD,0108320,"CREATIVE PHOTO 2",11
05,BREVARD,0108330,"CREATIVE PHOTO 3",1
05,BREVARD,0109310,"PORTF 1",31
05,BREVARD,0109320,"PORTF 2",9
05,BREVARD,0109330,"PORTF 3",1
05,BREVARD,0109350,"ADV PL STUDIO/2-D",47
05,BREVARD,0109360,"ADV PL STUDIO/3-D",16
05,BREVARD,0200000,"M/J INTROD CPTRS",1722
05,BREVARD,0200020,"M/J CPTR APPLS 2",21
05,BREVARD,0200040,"M/J EM TECHS",1
05,BREVARD,0200310,"CPRT APPLS 1",53
05,BREVARD,0200320,"ADV PL CPTR SCI A",45
05,BREVARD,0200360,"EM CPTR TECHS",4
05,BREVARD,0200385,"INTERACTIVE DESIGN",12
05,BREVARD,0200400,"WEB MASTERS HON",1
05,BREVARD,0201300,"CPTR PROG 1",38
05,BREVARD,0201310,"CPTR PROG 2",1
05,BREVARD,0300000,"M/J DANCE 1",80
05,BREVARD,0300010,"M/J DANCE 2",76
05,BREVARD,0300380,"DANCE CHOR PERF 1",21
05,BREVARD,0300390,"DANCE CHOR PERF 2 H",1
05,BREVARD,0400000,"M/J DRAMA 1",480
05,BREVARD,0400010,"M/J DRAMA 2",281
05,BREVARD,0400020,"M/J DRAMA 3",157
05,BREVARD,0400110,"M/J STAGECRAFT",26
05,BREVARD,0400300,"INTROD DRAMA",45
05,BREVARD,0400310,"THEATRE 1",613
05,BREVARD,0400320,"THEATRE 2",213
05,BREVARD,0400330,"THEATRE 3 HON",125
05,BREVARD,0400340,"THEATRE 4 HON",80
05,BREVARD,0400370,"ACTING 1",29
05,BREVARD,0400380,"ACTING 2",4
05,BREVARD,0400410,"STAGECRAFT 1",73
05,BREVARD,0400420,"STAGECRAFT 2",29
05,BREVARD,0400430,"STAGECRAFT 3",13
05,BREVARD,0400440,"STAGECRAFT 4",5
05,BREVARD,0400450,"COMPRE THEA 1",25
05,BREVARD,0400460,"COMPRE THEA 2",7
05,BREVARD,0400470,"COMPRE THEA 3 HON",3
05,BREVARD,0400480,"COMPRE THEA 4 HON",3
05,BREVARD,0400600,"THEA TECHS 1",29
05,BREVARD,0400810,"THEA 1-IB",16
05,BREVARD,0400820,"THEA 2-IB",9
05,BREVARD,0500002,"M/J PERS CAR SCH C/P",4
05,BREVARD,0500010,"M/J PERS CAR SCH 2",55
05,BREVARD,0500012,"M/J PER/CAR/SCH2 C/P",6
05,BREVARD,0500020,"M/J PERS CAR SCH 3",1
05,BREVARD,0500022,"M/J PER/CAR/SCH3 C/P",16
05,BREVARD,0500100,"M/J BROAD COMMS",25
05,BREVARD,0500300,"EXEC INTERN 1",29
05,BREVARD,0500310,"EXEC INTERN 2",5
05,BREVARD,0500320,"EXEC INTERN 3",21
05,BREVARD,0500340,"EXPLOR TCHG 1",67
05,BREVARD,0500350,"EXPLOR TCHG 2",1
05,BREVARD,0500370,"VOL PUB SERV",118
05,BREVARD,0500500,"PERS,CAR,SCH DEV 1",40
05,BREVARD,0500510,"PERS,CAR,SCH DEV 2",45
05,BREVARD,0500720,"AERO MATH/SCI",59
05,BREVARD,0600000,"M/J EXPLOR WHEEL 1",710
05,BREVARD,0600010,"M/J EXPLOR WHEEL 2CP",402
05,BREVARD,0600020,"M/J EXPLOR WHEEL 3",494
05,BREVARD,0600030,"M/J EXPLOR WHEEL 4",110
05,BREVARD,0600040,"M/J EXPLOR WHEEL 5",123
05,BREVARD,0600050,"M/J EXPLOR WHEEL 6",77
05,BREVARD,0600070,"IB MYP M/J EXP WH 2",139
05,BREVARD,0701320,"FRENCH 1",456
05,BREVARD,0701330,"FRENCH 2",291
05,BREVARD,0701340,"FRENCH 3 HON",93
05,BREVARD,0701350,"FRENCH 4 HON",29
05,BREVARD,0701380,"ADV PL FRENCH",13
05,BREVARD,0701820,"FRENCH 3-FL PRE-IB",3
05,BREVARD,0701830,"FRENCH 4-B-IB",7
05,BREVARD,0701840,"FRENCH 5-B-IB",10
05,BREVARD,0701870,"IB MYP FRENCH 1",19
05,BREVARD,0701880,"IB MYP FRENCH 2",14
05,BREVARD,0701890,"IB MYP FRENCH 3",13
05,BREVARD,0702320,"GERMAN 1",215
05,BREVARD,0702330,"GERMAN 2",132
05,BREVARD,0702340,"GERMAN 3 HON",32
05,BREVARD,0702350,"GERMAN 4 HON",7
05,BREVARD,0702380,"ADV PL GERMAN",1
05,BREVARD,0706300,"LATIN 1",263
05,BREVARD,0706310,"LATIN 2",109
05,BREVARD,0706320,"LATIN 3 HON",59
05,BREVARD,0706330,"LATIN 4 HON",9
05,BREVARD,0706340,"LATIN 5 HON",3
05,BREVARD,0706375,"ADV PL LATIN",1
05,BREVARD,0706382,"PRE-AICE LATIN 1 IG",26
05,BREVARD,0706384,"PRE-AICE LATIN 2 IG",14
05,BREVARD,0706390,"AICE LATIN LIT AS",2
05,BREVARD,0708000,"M/J SPANISH BEG",319
05,BREVARD,0708340,"SPANISH 1",3401
05,BREVARD,0708350,"SPANISH 2",2777
05,BREVARD,0708360,"SPANISH 3 HON",756
05,BREVARD,0708370,"SPANISH 4 HON",254
05,BREVARD,0708380,"SPANISH 5 HON",9
05,BREVARD,0708400,"ADV PL SPANISH",97
05,BREVARD,0708410,"ADV PL SPANISH LIT",4
05,BREVARD,0708530,"AICE SPANISH AL",45
05,BREVARD,0708534,"PRE-AICE SPANISH 2",37
05,BREVARD,0708800,"SPANISH 1-FL PRE-IB",15
05,BREVARD,0708810,"SPANISH 2-FL PRE-IB",12
05,BREVARD,0708820,"SPANISH 3-FL PRE-IB",51
05,BREVARD,0708830,"SPANISH 4-B-IB",68
05,BREVARD,0708840,"SPANISH 5-B-IB",64
05,BREVARD,0708870,"IB MYP SPANISH 1",78
05,BREVARD,0708880,"IB MYP SPANISH 2",58
05,BREVARD,0708890,"IB MYP SPANISH 3",65
05,BREVARD,0711300,"CHINESE 1",28
05,BREVARD,0800000,"M/J HEALTH 1",18
05,BREVARD,0800300,"HEALTH1-LIF MGMT SKL",10
05,BREVARD,0800310,"HEALTH 2-PER HEALTH",4
05,BREVARD,0800320,"FIRST AID SAFETY",101
05,BREVARD,0800360,"ADV HEALTH EXPLOS",34
05,BREVARD,0800370,"PARENTING 1",37
05,BREVARD,0800380,"PARENTING 2",14
05,BREVARD,0800390,"HEALTH EXPER PARENTS",31
05,BREVARD,0800395,"HEALTH LFE WKPLCE",2
05,BREVARD,0900300,"HUM SURV",3
05,BREVARD,0900310,"HUM 1 HON",19
05,BREVARD,0900320,"HUM 2 HON",1
05,BREVARD,0900800,"THEORY/KNWLG 1 IB",115
05,BREVARD,1000010,"M/J INTENS READ (MC)",3731
05,BREVARD,1000400,"INTENS LANG ARTS",626
05,BREVARD,1000410,"INTENS READ",4650
05,BREVARD,1001010,"M/J LANG ARTS 1",5137
05,BREVARD,1001020,"M/J LANG ARTS 1, ADV",27
05,BREVARD,1001040,"M/J LANG ARTS 2",2090
05,BREVARD,1001050,"M/J LANG ARTS 2, ADV",2636
05,BREVARD,1001060,"M/J LANG ARTS 2-IB",710
05,BREVARD,1001070,"M/J LANG ARTS 3",1825
05,BREVARD,1001080,"M/J LANG ARTS 3, ADV",2813
05,BREVARD,1001090,"M/J LANG ARTS 3-IB",754
05,BREVARD,1001300,"ENG SKLS 1",29
05,BREVARD,1001310,"ENG 1",2083
05,BREVARD,1001315,"ENG 1 CR",86
05,BREVARD,1001320,"ENG HON 1",2628
05,BREVARD,1001330,"ENG SKLS 2",5
05,BREVARD,1001340,"ENG 2",1936
05,BREVARD,1001345,"ENG 2 CR",67
05,BREVARD,1001350,"ENG HON 2",2737
05,BREVARD,1001360,"ENG SKLS 3",12
05,BREVARD,1001370,"ENG 3",1780
05,BREVARD,1001375,"ENG 3 CR",71
05,BREVARD,1001380,"ENG HON 3",1642
05,BREVARD,1001390,"ENG SKLS 4",16
05,BREVARD,1001400,"ENG 4",995
05,BREVARD,1001402,"ENG 4 CR",14
05,BREVARD,1001405,"ENG 4: FL COLL PREP",1002
05,BREVARD,1001410,"ENG HON 4",986
05,BREVARD,1001420,"ADV PL ENG COMPO",858
05,BREVARD,1001430,"ADV PL ENG LIT COMPO",532
05,BREVARD,1001440,"BUSINESS ENG 1",2
05,BREVARD,1001480,"ADV COMMS MTH",118
05,BREVARD,1001550,"AICE ENG LANG AS",301
05,BREVARD,1001560,"PRE-AICE ENG LANG IG",418
05,BREVARD,1001800,"ENG 1-FL PRE-IB",46
05,BREVARD,1001810,"ENG 2-FL PRE-IB",59
05,BREVARD,1001830,"ENG 4-IB",116
05,BREVARD,1001840,"IB MYP ENG 1",73
05,BREVARD,1001845,"IB MYP ENG 2",82
05,BREVARD,1002180,"M/J DE LANG ART ESOL",14
05,BREVARD,1002300,"ENG 1 THROUGH ESOL",17
05,BREVARD,1002310,"ENG 2 THROUGH ESOL",14
05,BREVARD,1002320,"ENG 3 THROUGH ESOL",13
05,BREVARD,1002520,"ENG 4 THROUGH ESOL",5
05,BREVARD,1005320,"BRIT LIT",43
05,BREVARD,1005370,"AICE ENG LIT 1 AS",148
05,BREVARD,1005380,"PRE-AICE ENG LIT IG",186
05,BREVARD,1006000,"M/J JOURN 1",179
05,BREVARD,1006010,"M/J JOURN 2",42
05,BREVARD,1006300,"JOURN 1",272
05,BREVARD,1006310,"JOURN 2",135
05,BREVARD,1006320,"JOURN 3 HON",61
05,BREVARD,1006330,"JOURN 4 HON",46
05,BREVARD,1006331,"JOURN 5 HON",6
05,BREVARD,1006340,"MASS MEDIA 1",79
05,BREVARD,1006350,"MASS MEDIA 2",3
05,BREVARD,1006360,"MASS MEDIA 3 HON",1
05,BREVARD,1007000,"M/J SPEECH-DEBATE 1",110
05,BREVARD,1007300,"SPEECH 1",69
05,BREVARD,1007330,"DEBATE 1",24
05,BREVARD,1008010,"M/J READ 1",5061
05,BREVARD,1008020,"M/J READ 1 ADV",42
05,BREVARD,1008040,"M/J READ 2",169
05,BREVARD,1008050,"M/J READ 2 ADV",59
05,BREVARD,1008070,"M/J READ 3",156
05,BREVARD,1008080,"M/J READ 3 ADV",148
05,BREVARD,1008300,"READ 1",118
05,BREVARD,1008310,"READ 2",38
05,BREVARD,1008320,"ADV READ",9
05,BREVARD,1008330,"READ 3",21
05,BREVARD,1008350,"READ COLL. SUCCESS",22
05,BREVARD,1009000,"M/J CREATIVE WRIT 1",212
05,BREVARD,1009320,"CREATIVE WRIT 1",50
05,BREVARD,1009331,"CREATIVE WRIT 3 HON",3
05,BREVARD,1009332,"CREATIVE WRIT 4 HON",1
05,BREVARD,1009360,"AICE GEN PAPER AS",187
05,BREVARD,1009370,"WRTNG COLL. SUCCESS",2
05,BREVARD,1020820,"BRIT LIT HON",68
05,BREVARD,1100000,"M/J LIB SKLS/INF LIT",3740
05,BREVARD,1100300,"TV PROD 1",176
05,BREVARD,1100310,"TV PROD 2",54
05,BREVARD,1100320,"TV PROD 3",24
05,BREVARD,1100330,"TV PROD 4 HON",12
05,BREVARD,1100340,"MULTIMED PROD",80
05,BREVARD,1200310,"ALG 1",2555
05,BREVARD,1200315,"ALG 1 CR",99
05,BREVARD,1200320,"ALG 1 HON",1498
05,BREVARD,1200330,"ALG 2",2692
05,BREVARD,1200335,"ALG 2 CR",53
05,BREVARD,1200340,"ALG 2 HON",1473
05,BREVARD,1200370,"ALG 1-A",1161
05,BREVARD,1200375,"ALG 1-A CR",80
05,BREVARD,1200380,"ALG 1-B",862
05,BREVARD,1200385,"ALG 1-B CR",100
05,BREVARD,1200390,"IB MYP ALG 1",129
05,BREVARD,1200395,"IB MYP ALG 2",77
05,BREVARD,1200400,"INTENS MATH",163
05,BREVARD,1200410,"Math Coll. Success",10
05,BREVARD,1200500,"ADV ALG W/FIN APP",615
05,BREVARD,1200700,"Math Coll. Readiness",1504
05,BREVARD,1201300,"MATH ANALYSIS HON",11
05,BREVARD,1201310,"ANALYSIS OF FUNC HON",406
05,BREVARD,1201320,"IB MATH ANALYSIS",9
05,BREVARD,1202300,"CALCULUS HON",69
05,BREVARD,1202310,"ADV PL CALCULUS AB",425
05,BREVARD,1202320,"ADV PL CALCULUS BC",134
05,BREVARD,1202340,"PRE-CALCULUS HON",973
05,BREVARD,1202352,"AICE MATH 1 AS",29
05,BREVARD,1202362,"AICE MA&PR&ST 1 AS",74
05,BREVARD,1202364,"AICE MA&PR&ST 2 AL",32
05,BREVARD,1202371,"PRE-AICE ADD MTH3 IG",56
05,BREVARD,1202375,"IB PRE-CALCULUS",21
05,BREVARD,1202810,"IB CALCULUS/DESC STA",30
05,BREVARD,1202830,"IB ADV CALCULUS",13
05,BREVARD,1204000,"M/J INTENS MATH (MC)",436
05,BREVARD,1205010,"M/J MATH 1",5213
05,BREVARD,1205020,"M/J MATH 1 ADV",33
05,BREVARD,1205040,"M/J MATH 2",1723
05,BREVARD,1205050,"M/J MATH 2, ADV",3152
05,BREVARD,1205070,"M/J PRE-ALG",1563
05,BREVARD,1205080,"M/J PRE-ALG, ADV",1481
05,BREVARD,1205100,"M/J PRE-ALG IB",35
05,BREVARD,1205370,"CONSUMER MATH",8
05,BREVARD,1205400,"APPLIED MATH 1",3
05,BREVARD,1205410,"APPLIED MATH 2",5
05,BREVARD,1206300,"INF GEO",5
05,BREVARD,1206310,GEO,2863
05,BREVARD,1206315,"GEO CR",139
05,BREVARD,1206320,"GEO HON",1666
05,BREVARD,1206810,"IB MYP GEOM",85
05,BREVARD,1208300,"LIB ARTS MATH",859
05,BREVARD,1209800,"MATH STUDIES-IB",69
05,BREVARD,1209810,"PRE-AICE MATH 1 IG",106
05,BREVARD,1209820,"PRE-AICE MATH 2 IG",146
05,BREVARD,1209830,"IB MATH HL",6
05,BREVARD,1210300,"PROB, STAT W/APPLS H",70
05,BREVARD,1210320,"ADV PL STAT",401
05,BREVARD,1211300,"TRIG HON",41
05,BREVARD,1298310,"ADV TOPICS IN MATH",655
05,BREVARD,1300300,"MUS THEORY 1",6
05,BREVARD,1300310,"MUS THEORY 2 HON",14
05,BREVARD,1300320,"MUS THEORY 3 HON",5
05,BREVARD,1300330,"ADV PL MUS THEORY",78
05,BREVARD,1300390,"AMER MUS THEA 1",44
05,BREVARD,1300391,"AMER MUS THEA 2",33
05,BREVARD,1300395,"AICE MUSIC 1 AS",16
05,BREVARD,1300400,"MUS THEA 1",56
05,BREVARD,1300410,"MUS THEA 2",22
05,BREVARD,1300420,"MUS THEA 3",34
05,BREVARD,1300422,"MUS THEA 4",11
05,BREVARD,1300820,"MUS 3-IB",7
05,BREVARD,1300830,"MUS 4-IB",2
05,BREVARD,1301000,"M/J GEN MUS 1",4546
05,BREVARD,1301010,"M/J GEN MUS 2",75
05,BREVARD,1301030,"M/J KEYBD 1",16
05,BREVARD,1301060,"M/J GUITAR 1",69
05,BREVARD,1301070,"M/J GUITAR 2",21
05,BREVARD,1301080,"M/J GUITAR 3",11
05,BREVARD,1301090,"M/J MUS APPREC 1",497
05,BREVARD,1301100,"M/J MUS APPREC 2",95
05,BREVARD,1301110,"M/J MUS APPREC 3",43
05,BREVARD,1301310,"MUS APPREC",6
05,BREVARD,1301360,"KEYBD 1",260
05,BREVARD,1301370,"KEYBD 2",17
05,BREVARD,1301380,"KEYBD 3",3
05,BREVARD,1302000,"M/J BAND 1",767
05,BREVARD,1302010,"M/J BAND 2",487
05,BREVARD,1302020,"M/J BAND 3",419
05,BREVARD,1302030,"M/J BAND 4",227
05,BREVARD,1302040,"M/J ORCH 1",269
05,BREVARD,1302050,"M/J ORCH 2",310
05,BREVARD,1302060,"M/J ORCH 3",153
05,BREVARD,1302070,"M/J ORCH 4",40
05,BREVARD,1302130,"M/J INSTRU ENS 3",125
05,BREVARD,1302300,"BAND 1",409
05,BREVARD,1302310,"BAND 2",253
05,BREVARD,1302320,"BAND 3",286
05,BREVARD,1302330,"BAND 4",234
05,BREVARD,1302340,"BAND 5",204
05,BREVARD,1302350,"BAND 6",38
05,BREVARD,1302360,"ORCH 1",185
05,BREVARD,1302370,"ORCH 2",103
05,BREVARD,1302380,"ORCH 3",193
05,BREVARD,1302390,"ORCH 4",62
05,BREVARD,1302400,"ORCH 5 HON",59
05,BREVARD,1302410,"ORCH 6 HON",85
05,BREVARD,1302420,"INSTRU TECNQS 1",66
05,BREVARD,1302430,"INSTRU TECNQS 2",50
05,BREVARD,1302440,"INSTRU TECNQS 3",52
05,BREVARD,1302450,"INSTRU TECNQS 4 HON",25
05,BREVARD,1302460,"INSTRU ENS 1",58
05,BREVARD,1302470,"INSTRU ENS 2",26
05,BREVARD,1302480,"INSTRU ENS 3",34
05,BREVARD,1302490,"INSTRU ENS 4 HON",22
05,BREVARD,1302500,"JAZZ ENS 1",71
05,BREVARD,1302510,"JAZZ ENS 2",92
05,BREVARD,1302520,"JAZZ ENS 3",80
05,BREVARD,1302530,"JAZZ ENS 4 HON",92
05,BREVARD,1303000,"M/J CHORUS 1",563
05,BREVARD,1303010,"M/J CHORUS 2",479
05,BREVARD,1303020,"M/J CHORUS 3",235
05,BREVARD,1303030,"M/J CHORUS 4",53
05,BREVARD,1303050,"M/J CHORUS H/L 2",14
05,BREVARD,1303110,"M/J VOCAL ENS 2",249
05,BREVARD,1303120,"M/J VOCAL ENS 3",44
05,BREVARD,1303300,"CHORUS 1",390
05,BREVARD,1303310,"CHORUS 2",191
05,BREVARD,1303320,"CHORUS 3",135
05,BREVARD,1303330,"CHORUS 4",123
05,BREVARD,1303340,"CHORUS 5 HON",67
05,BREVARD,1303350,"CHORUS 6 HON",74
05,BREVARD,1303360,"CHORUS H/L 1",57
05,BREVARD,1303370,"CHORUS H/L 2",35
05,BREVARD,1303380,"CHORUS H/L 3",32
05,BREVARD,1303390,"CHORUS H/L 4",3
05,BREVARD,1303400,"VOCAL TECNQS 1",12
05,BREVARD,1303410,"VOCAL TECNQS 2",13
05,BREVARD,1303420,"VOCAL TECNQS 3",18
05,BREVARD,1303430,"VOCAL TECNQS 4 HON",17
05,BREVARD,1303440,"VOCAL ENS 1",78
05,BREVARD,1303450,"VOCAL ENS 2",74
05,BREVARD,1303460,"VOCAL ENS 3",61
05,BREVARD,1303470,"VOCAL ENS 4 HON",32
05,BREVARD,1305300,"EURHY 1",8
05,BREVARD,1305310,"EURHY 2",14
05,BREVARD,1305320,"EURHY 3",12
05,BREVARD,1305330,"EURHY 4",5
05,BREVARD,1400000,"M/J PEER COUN 1",368
05,BREVARD,1400010,"M/J PEER COUN 2",319
05,BREVARD,1400300,"PEER COUN 1",78
05,BREVARD,1400310,"PEER COUN 2",4
05,BREVARD,1400320,"PEER COUN 3",49
05,BREVARD,1400330,"PEER COUN 4",7
05,BREVARD,1500000,"M/J ADAP PE IEP/504",77
05,BREVARD,1500300,"ADAP PE IEP OR 504",75
05,BREVARD,1501000,"M/J PHYS FIT",5229
05,BREVARD,1501050,"M/J STRATEGIES",30
05,BREVARD,1501100,"M/J COMPRE PE 1",144
05,BREVARD,1501110,"M/J COMPRE PE 2",180
05,BREVARD,1501120,"M/J COMPRE PE 3",182
05,BREVARD,1501131,"IB MYP M/J COMP PE 2",32
05,BREVARD,1501132,"IB MYP M/J COMP PE 3",52
05,BREVARD,1501310,"FIT LIFST DESIGN",154
05,BREVARD,1501340,"WEIGHT TRAIN 1",684
05,BREVARD,1501350,"WEIGHT TRAIN 2",197
05,BREVARD,1501360,"WEIGHT TRAIN 3",89
05,BREVARD,1501390,"COMPRE FIT",258
05,BREVARD,1501410,"POWER WEIGHT TRAIN 1",180
05,BREVARD,1502410,"INDIV/DUAL SPRTS 1",457
05,BREVARD,1502420,"INDIV/DUAL SPRTS 2",120
05,BREVARD,1502430,"INDIV/DUAL SPRTS 3",105
05,BREVARD,1502470,REC,91
05,BREVARD,1502480,"OUTDOOR ED",296
05,BREVARD,1502490,"CARE/PREV OF ATH INJ",95
05,BREVARD,1503310,BASKETBALL,256
05,BREVARD,1503320,SOCCER,29
05,BREVARD,1503330,SOFTBALL,16
05,BREVARD,1503350,"TEAM SPRTS 1",999
05,BREVARD,1503360,"TEAM SPRTS 2",127
05,BREVARD,1503400,"AEROBICS 1",66
05,BREVARD,1503410,"AEROBICS 2",3
05,BREVARD,1504460,"SWIMMING 1",44
05,BREVARD,1504470,"SWIMMING 2",11
05,BREVARD,1504490,"WATER SAFETY",4
05,BREVARD,1504500,"TENNIS 1",89
05,BREVARD,1504510,"TENNIS 2",10
05,BREVARD,1504520,"TENNIS 3",1
05,BREVARD,1505500,"VOLLEYBALL 1",361
05,BREVARD,1505510,"VOLLEYBALL 2",80
05,BREVARD,1505520,"VOLLEYBALL 3",9
05,BREVARD,1506320,"HOPE-PE V",2411
05,BREVARD,1508200,"M/J TEAM SPORTS GRD7",1834
05,BREVARD,1508400,"M/J EXTRME SPRTS GD8",38
05,BREVARD,1508500,"M/J IND/DUAL SPT GD8",1871
05,BREVARD,1508600,"M/J COMPRE GRDE 6/7",2086
05,BREVARD,1508700,"M/J COMPRE GDE 7/8",2004
05,BREVARD,1700000,"M/J RESEARCH 1",181
05,BREVARD,1700010,"M/J RESEARCH 2",141
05,BREVARD,1700020,"M/J RESEARCH 3",87
05,BREVARD,1700060,"CAR RESA&DECI MAK S",13
05,BREVARD,1700100,"M/J CRIT THINK",342
05,BREVARD,1700120,"M/J AVID 7TH",230
05,BREVARD,1700130,"M/J AVID 8TH",281
05,BREVARD,1700300,"RESEARCH 1",56
05,BREVARD,1700310,"RESEARCH 2",2
05,BREVARD,1700320,"RESEARCH 3",14
05,BREVARD,1700360,"INQ SKLS-FL PRE-IB",62
05,BREVARD,1700364,"AICE GLBL PERSP 1 AS",6
05,BREVARD,1700366,"AICE GLBL PERSP 2 PU",5
05,BREVARD,1700370,"CRIT THINK ST SKLS",270
05,BREVARD,1700372,"AICE THINK SKLS 1 AS",109
05,BREVARD,1700374,"AICE THINK SKLS 2 AL",30
05,BREVARD,1700380,"CAR RESA&DECI MAK",3138
05,BREVARD,1700390,"AVID 1",195
05,BREVARD,1700400,"AVID 2",118
05,BREVARD,1700410,"AVID 3",63
05,BREVARD,1700420,"AVID 4",48
05,BREVARD,1800300,"AERO SCI 1",47
05,BREVARD,1800310,"AERO SCI 2",26
