"COURSE ENROLLMENTS BY DISTRICT BY COURSE",,,,
"SCHOOL YEAR 2015-16",,,,
"SURVEY 2 DATA AS OF 11/13/2015",,,,
,,,,
"DIST #","DISTRICT NAME","COURSE #","COURSE NAME",ENROLLMENT
06,BROWARD,DEP2004,"HUMAN GROWTH & DEVELOPMENT",47
06,BROWARD,DEP2302,"DEV PSY II: ADOLESCENT & YOUNG",1
06,BROWARD,DIG0070,"GAME/SIM DESIGNER",27
06,BROWARD,DIG0080,"DIGITAL MEDIA TECH",13
06,BROWARD,DIG0081,"THEORY & FOUND DSN",14
06,BROWARD,DIG0082,"MM DIGITAL/PRINT DSN",14
06,BROWARD,DIG0083,"MM WEB INTERACTIVE",7
06,BROWARD,DIG0084,"MM PRODUCER DESIGN",6
06,BROWARD,ECO2013,MACROECONOMICS,254
06,BROWARD,ECO2023,"PRINCIPLES OF ECONOMICS, MICRO",11
06,BROWARD,EDF1005,"INTRODUCTION TO AMERICAN EDUCA",72
06,BROWARD,EDG0312,"SUB TEACHER",11
06,BROWARD,EDG0317,"TEACHER ASST",19
06,BROWARD,EEC1200,"EARLY CHILDHOOD EDUCATION",1
06,BROWARD,EEV0010,"ELECTRONICS ASMBR",2
06,BROWARD,EEV0100,"ELECTRONICS TESTER",2
06,BROWARD,EEV0317,"DATA COMM ANALYST",4
06,BROWARD,EEV0504,"CPT SUPPORT ASST",29
06,BROWARD,EGN1002,"INTRODUCTION TO ENGINEERING",23
06,BROWARD,EGS1001,"INTRODUCTION TO ENGINEERING",21
06,BROWARD,EME2040,"INTRODUCTION TO TECHNOLOGY FOR",1
06,BROWARD,ENC1101,"COMPOSITION I",1017
06,BROWARD,ENC1102,"HONORS ENGLISH COMPOSITION II",285
06,BROWARD,ENC2210,"TECHNICAL WRITING",3
06,BROWARD,ENG2101,"THE FILM AS LITERATURE",4
06,BROWARD,ENL2330,"INTRO TO SHAKESPEARE",3
06,BROWARD,EUH2032,"THE HOLOCAUST",5
06,BROWARD,EVR1001,"INTRODUCTION TO ENVIRONMENTAL",19
06,BROWARD,FIN1100,"PERSONAL FINANCE",11
06,BROWARD,FIN2051,"FINANCE OF INTERNATIONAL TRADE",1
06,BROWARD,FOS2001,"MAN'S FOOD",1
06,BROWARD,FRE1120,"BEGINNING FRENCH I",13
06,BROWARD,FRE1121,"BEGINNING FRENCH II",4
06,BROWARD,GEA2000,"WORLD REGIONAL GEOGRAPHY",10
06,BROWARD,GEB1011,"PRINCIPLES OF BUSINESS",26
06,BROWARD,GEB2112,ENTREPRENEURSHIP,1
06,BROWARD,GEB2955,"INTERNATIONAL CURRENT BUSINESS",1
06,BROWARD,GEO1000,"INTRODUCTION TO GEOGRAPHY",1
06,BROWARD,GEO2420,"INTRODUCTION TO HUMAN GEOGRAPH",1
06,BROWARD,GER1120,"ELEMENTARY GERMAN I",6
06,BROWARD,GER1121,"BEGINNING GERMAN II",1
06,BROWARD,GISC040,"INTRODUCTION TO GEOGRAPHIC INF",16
06,BROWARD,GIS1030,"REMOTE SENSING AND APPLICATION",17
06,BROWARD,GRA0020,"DIG PUBLISH ASST 1",6
06,BROWARD,GRA0022,"DESKTOP PUB SPEC 1",4
06,BROWARD,HBR1120,"ELEMENTARY MODERN HEBREW I",10
06,BROWARD,HEV0870,"CHILD CARE WKR 1",22
06,BROWARD,HEV0871,"CHILD CARE WKR 2",22
06,BROWARD,HFT2460,"FINANCIAL MANAGEMENT",1
06,BROWARD,HFT2500,MARKETING,4
06,BROWARD,HIM0009,"INTRO TO H I T",20
06,BROWARD,HIM0074,"MED TRANSCRIB 1",9
06,BROWARD,HIM0075,"MED TRANSCRIB 2",5
06,BROWARD,HIM0091,"MED CODER/BILLER I",11
06,BROWARD,HIM0092,"MED CODER/BILLER II",5
06,BROWARD,HLP1081,"WELLNESS CONCEPTS",214
06,BROWARD,HMV0100,"FOOD PREPARATION",56
06,BROWARD,HMV0171,"CHEF/HEAD COOK",29
06,BROWARD,HSC0003,"BASIC HEALTHCARE WKR",62
06,BROWARD,HSC1531,"MEDICAL TERMINOLOGY",11
06,BROWARD,HSC2100,"HEALTH EDUCATION",16
06,BROWARD,HSC2400,"BASIC EMERGENCY CARE",1
06,BROWARD,HUN1202,"ESSENTIALS OF NUTRITION & DIET",5
06,BROWARD,IDH2121,"INTERDISCIPLINARY STUDIES IN G",1
06,BROWARD,INR2002,"INTERNATIONAL RELATIONS",8
06,BROWARD,ITA1120,"ELEMENTARY ITALIAN I",5
06,BROWARD,ITA1121,"BEGINNING ITALIAN II",1
06,BROWARD,JST2400,"SURVEY OF JEWISH CIVILIZATION",21
06,BROWARD,JST2815,"HISTORY OF MODERN ISRAEL",12
06,BROWARD,LIT2020,"SHORT STORY",3
06,BROWARD,LIT2030,"INTRODUCTION TO POETRY",2
06,BROWARD,LIT2190,"SURVEY OF CARIBBEAN LITERATURE",1
06,BROWARD,LIT2310,"HORROR, FANTASY, AND SCIENCE F",18
06,BROWARD,LIT2341,"MYSTERY FICTION",1
06,BROWARD,MAC1105,"COLLEGE ALGEBRA",682
06,BROWARD,MAC1114,"PLANE TRIGONOMETRY",36
06,BROWARD,MAC1140,"PRECALCULUS ALGEBRA",32
06,BROWARD,MAC1147,"PRECALCULUS ALGEBRA AND TRIGON",29
06,BROWARD,MAC2233,"CALCULUS FOR BUSINESS & SOCIAL",18
06,BROWARD,MAC2311,"CALCULUS I",79
06,BROWARD,MAC2312,"CALCULUS II",26
06,BROWARD,MAC2313,"CALCULUS III",4
06,BROWARD,MAN2021,"PRINCIPLES OF MANAGEMENT",3
06,BROWARD,MAP2302,"ORDINARY DIFFERENTIAL EQUATION",2
06,BROWARD,MAR1011,"SURVEY OF MARKETING",6
06,BROWARD,MAR2141,"INTERNATIONAL MARKETING",2
06,BROWARD,MAT1033,"INTERMEDIATE ALGEBRA",219
06,BROWARD,MEA0002,"INTRO TO MED ASSIST",22
06,BROWARD,MEA0540,"EKG AIDE",11
06,BROWARD,MEA0541,"EKG TECH",11
06,BROWARD,MEA0551,"MEDICAL ASST 2",19
06,BROWARD,MEA0552,"MEDICAL ASST 3",6
06,BROWARD,MGF1106,"MATHEMATICS FOR LIBERAL ARTS I",5
06,BROWARD,MGF1107,"MATHEMATICS FOR LIBERAL ARTS",1
06,BROWARD,MKA1511,"PRINCIPLES OF ADVERTISING & CO",2
06,BROWARD,MMC1000,"SURVEY OF COMMUNICATION",2
06,BROWARD,MNA0080,"SUPR/MANAGER TRAINEE",13
06,BROWARD,MNA0082,SUPERVISOR,5
06,BROWARD,MTE0003,"MARINE RIGGER",1
06,BROWARD,MTE0074,"OUTBOARD ENG DIAG",4
06,BROWARD,MTE0092,"INBOARD GAS ENG TECH",4
06,BROWARD,MUL1010,"INTRODUCTION TO MUSIC",27
06,BROWARD,MUL2010,"INTRODUCTION TO MUSIC LITERATU",64
06,BROWARD,OCEL001,"INTRODUCTION TO OCEANOGRAPHY L",6
06,BROWARD,OCE1001,"INTRODUCTION TO OCEANOGRAPHY",12
06,BROWARD,OPT0005,"OPTOMETRIC ASST 1",11
06,BROWARD,OPT0006,"OPTOMETRIC ASST 2",13
06,BROWARD,OTA0030,"ASST DIG PROD DSN",4
06,BROWARD,OTA0039,"COURT REPORT FUND",2
06,BROWARD,OTA0040,"INFO TECH ASST",105
06,BROWARD,OTA0041,"FRONT DESK SPEC",66
06,BROWARD,OTA0043,"ADMIN OFFICE SPEC",10
06,BROWARD,OTA0044,"COURT REPORT TRAN I",2
06,BROWARD,OTA0050,"LEGAL ADMIN SPEC",12
06,BROWARD,OTA0631,"MEDICAL OFFICE TECH",1
06,BROWARD,OTA0651,"MEDICAL ADMIN SPEC",20
06,BROWARD,PET1303,"FOUNDATIONS OF EXERCISE SCIENC",2
06,BROWARD,PGYC401,"PHOTOGRAPHY I",3
06,BROWARD,PGY0190,"PHOTOGRAPHIC SPEC",5
06,BROWARD,PGY0191,"PHOTOGRAPHY TECH",5
06,BROWARD,PGY0192,"STUDIO PHOTOGRAPHER",6
06,BROWARD,PGY0193,"DIGITAL PHOTOGRAPHER",6
06,BROWARD,PHI1100,"ELEMENTARY LOGIC",25
06,BROWARD,PHI2010,"INTRODUCTION TO PHILOSOPHY",54
06,BROWARD,PHI2600,ETHICS,52
06,BROWARD,PHYL001,"GENERAL PHYSICS I LABORATORY",3
06,BROWARD,PHYL048,"PHYSICS LABORATORY I",14
06,BROWARD,PHYL053,"GENERAL PHYSICS I LAB",7
06,BROWARD,PHY1001,"APPLIED PHYSICS",5
06,BROWARD,PHY2048,"HONORS GENERAL PHYSICS I",14
06,BROWARD,PHY2053,"COLLEGE PHYSICS I",7
06,BROWARD,PMT0014,"WELDER, FLUX CORED A",2
06,BROWARD,PMT0015,"WELDER, GAS-TUNG ARC",2
06,BROWARD,PMT0020,"MACHINIST HELPER",11
06,BROWARD,PMT0023,"MACHINE SETUP OP",10
06,BROWARD,PMT0070,"WELDER ASSISTANT 1",5
06,BROWARD,PMT0071,"WELDER ASSISTANT 2",5
06,BROWARD,PMT0072,"WELDER, SMAW 1",1
06,BROWARD,PMT0073,"WELDER, SMAW 2",1
06,BROWARD,POS2041,"AMERICAN GOVERNMENT",307
06,BROWARD,POS2112,"STATE AND LOCAL GOVERNMENTS AN",12
06,BROWARD,PRN0096,"PRAC NURSE 3",15
06,BROWARD,PSC1121,"GENERAL EDUCATION PHYSICAL SCI",2
06,BROWARD,PSY2012,PSYCHOLOGY,158
06,BROWARD,PSY2043,"ADVANCED GENERAL PSYCHOLOGY",3
06,BROWARD,PTN0084,"PHARMACY TECH 1",8
06,BROWARD,PTN0085,"PHARMACY TECH 2",8
06,BROWARD,PTN0086,"PHARMACY TECH 3",20
06,BROWARD,REL2000,"INTRODUCTION TO RELIGION",17
06,BROWARD,REL2300,"WORLD RELIGIONS",118
06,BROWARD,RTT0514,"STUDIO ASST",3
06,BROWARD,RTT0516,"STUDIO TECH",3
06,BROWARD,SLS1001,"SPECIAL TOPICS IN STUDENT SUCC",258
06,BROWARD,SOP2002,"SOCIAL PSYCHOLOGY",29
06,BROWARD,SPC1024,"INTRODUCTION TO SPEECH COMMUNI",74
06,BROWARD,SPC1608,"HONORS PUBLIC SPEAKING",125
06,BROWARD,SPN1120,"BEGINNING SPANISH I",38
06,BROWARD,SPN1121,"BEGINNING SPANISH II",6
06,BROWARD,SPN1130,"FIRST YEAR SPANISH I",48
06,BROWARD,STA2023,"HONORS STATISTICAL METHODS I",60
06,BROWARD,SYG1000,"INTRODUCTION TO SOCIOLOGY",1
06,BROWARD,SYG2000,"INTRODUCTION TO SOCIOLOGY",113
06,BROWARD,SYG2010,"SOCIAL PROBLEMS",15
06,BROWARD,SYG2421,"MARRIAGE & FAMILIES:INTERCULTU",2
06,BROWARD,TDR0070,"BLUEPRINT READER",19
06,BROWARD,TDR0370,"DRAFTING ASST",19
06,BROWARD,TDR0570,"ARCHITECTURAL DRAFT",12
06,BROWARD,TDR0775,"DRAFTING DETAILER 1",1
06,BROWARD,TDR0776,"DRAFTING DETAILER 2",1
06,BROWARD,TDR0777,"MECHANICAL DRAFTER",4
06,BROWARD,TDR0874,"CIVIL DRAFTER",8
06,BROWARD,THE2000,"HONORS THEATRE SURVEY",21
06,BROWARD,TPPC110,"ELEMENTS OF ACTING",15
06,BROWARD,WOH2040,"THE WORLD IN THE TWENTIETH CEN",6
06,BROWARD,ZOOL010,"GENERAL ZOOLOGY LAB",5
06,BROWARD,ZOO2010,"GENERAL ZOOLOGY",5
06,BROWARD,0100060,"M/J INTRO ART HIST",25
06,BROWARD,0100070,"M/J ART WORLD CULTR",105
06,BROWARD,0100300,"AP ART HIST",254
06,BROWARD,0100310,"INTRO TO ART HIST",226
06,BROWARD,0100320,"ART IN WRLD CULTURES",1
06,BROWARD,0100330,"ART HIST & CRIT 1 H",105
06,BROWARD,0100340,"ART HIST & CRIT 2 H",20
06,BROWARD,0101010,"M/J 2-D STUDIO ART 1",3924
06,BROWARD,0101020,"M/J 2-D STUDIO ART 2",848
06,BROWARD,0101040,"M/J 3-D STUDIO ART 1",318
06,BROWARD,0101050,"M/J 3-D STUDIO ART 2",108
06,BROWARD,0101060,"M/J 3D STUDIO ART 3",238
06,BROWARD,0101300,"2-D STUDIO ART 1",5150
06,BROWARD,0101310,"2-D STUDIO ART 2",781
06,BROWARD,0101320,"2-D STUDIO ART 3 HON",184
06,BROWARD,0101330,"3-D STUDIO ART 1",515
06,BROWARD,0101340,"3-D STUDIO ART 2",54
06,BROWARD,0101350,"3-D STUDIO ART 3 HON",15
06,BROWARD,0101370,"AICE ART&DESIGN 1 AS",50
06,BROWARD,0101371,"AICE ART&DESIGN 2 AL",6
06,BROWARD,0101460,"FIN CFT STUD ART 3 H",6
06,BROWARD,0102040,"M/J CREATIVE PHOTO 1",72
06,BROWARD,0102300,"CERAM/POT 1",1531
06,BROWARD,0102310,"CERAM/POT 2",376
06,BROWARD,0102320,"CERAM/POT 3 HON",81
06,BROWARD,0102340,"ART COLLAB DSGN HON",16
06,BROWARD,0104300,"AP ART/DRAW PORT",205
06,BROWARD,0104340,"DRAW 1",1170
06,BROWARD,0104350,"DRAW 2",150
06,BROWARD,0104360,"DRAW 3 HON",42
06,BROWARD,0104370,"PAINT 1",134
06,BROWARD,0104380,"PAINT 2",4
06,BROWARD,0104420,"AICE ART&DES P&M AS",16
06,BROWARD,0107410,"FILM 1",878
06,BROWARD,0107420,"FILM 2",120
06,BROWARD,0107440,"VISUAL TECH 1",206
06,BROWARD,0107450,"VISUAL TECH 2",16
06,BROWARD,0107460,"VISUAL TECH 3 HON",5
06,BROWARD,0107470,"IB FILM STUDIES 1",22
06,BROWARD,0108310,"CREATIVE PHOTO 1",435
06,BROWARD,0108320,"CREATIVE PHOTO 2",47
06,BROWARD,0108330,"CREATIVE PHOTO 3 HON",39
06,BROWARD,0108360,"AICE ART&DESPHOTO AS",45
06,BROWARD,0108370,"DIGITAL ART IMG 1",467
06,BROWARD,0108380,"DIGITAL ART IMG 2",106
06,BROWARD,0108390,"DIGITAL ART IMG 3 H",35
06,BROWARD,0109310,"PORT DEV: DRAW HON",171
06,BROWARD,0109320,"PORT DEV: 2D DES HON",157
06,BROWARD,0109330,"PORT DEV: 3D DES HON",29
06,BROWARD,0109350,"AP STUDIO/2-D",341
06,BROWARD,0109360,"AP STUDIO/3-D",36
06,BROWARD,0111310,"SCULPT 1",157
06,BROWARD,0111320,"SCULPT 2",9
06,BROWARD,0111330,"SCULPT 3 HON",21
06,BROWARD,0114820,"IB ART B-1",51
06,BROWARD,0114840,"IB ART B-3",15
06,BROWARD,0114850,"IB ART A-1",59
06,BROWARD,0114860,"IB ART A-2",23
06,BROWARD,0114880,"IB MYP ART 1",36
06,BROWARD,0114890,"IB MYP ART 2",28
06,BROWARD,0200320,"AP CPTR SCI A",380
06,BROWARD,0200420,"AICE CPTR",69
06,BROWARD,0200430,"AICE COMPUTING 2 AL",5
06,BROWARD,0200810,"IB COMPTR SCIENCE 2",141
06,BROWARD,0200830,"IB MYP DESIGN TECH",48
06,BROWARD,0300000,"M/J DANCE 1",383
06,BROWARD,0300010,"M/J DANCE 2",93
06,BROWARD,0300020,"M/J DANCE 3",125
06,BROWARD,0300030,"M/J DANCE 4",82
06,BROWARD,0300310,"DANCE TECNQS 1",441
06,BROWARD,0300320,"DANCE TECHNQS 2",154
06,BROWARD,0300330,"DANCE TECHNQS 3 HON",134
06,BROWARD,0300334,"DANCE TECHNQS 4 HON",14
06,BROWARD,0300340,"BALLET 1",28
06,BROWARD,0300350,"BALLET 2",14
06,BROWARD,0300360,"BALLET 3",12
06,BROWARD,0300370,"BALLET 4 HON",11
06,BROWARD,0300380,"DANCE CHOR PERF 1",56
06,BROWARD,0300390,"DANCE CHOR PERF 2 H",22
06,BROWARD,0300400,"DANCE REPERT 1",112
06,BROWARD,0300410,"DANCE REPERT 2",111
06,BROWARD,0300420,"DANCE REPERT 3 HON",44
06,BROWARD,0300430,"DANCE REPERT 4 HON",26
06,BROWARD,0300480,"DANCE KINE/SOMAT 1",32
06,BROWARD,0400000,"M/J THEATRE 1",1146
06,BROWARD,0400010,"M/J THEATRE 2",370
06,BROWARD,0400020,"M/J THEATRE 3",403
06,BROWARD,0400030,"M/J THEATRE 4",99
06,BROWARD,0400300,"INTROD DRAMA",404
06,BROWARD,0400310,"THEATRE 1",2269
06,BROWARD,0400320,"THEATRE 2",524
06,BROWARD,0400330,"THEATRE 3 HON",257
06,BROWARD,0400340,"THEATRE 4 HON",117
06,BROWARD,0400345,"PRE-AICE DRAMA IG",19
06,BROWARD,0400370,"ACTING 1",748
06,BROWARD,0400380,"ACTING 2",276
06,BROWARD,0400390,"ACTING 3",97
06,BROWARD,0400400,"ACTING 4 HON",66
06,BROWARD,0400405,"IB MYP DRAMA 1",17
06,BROWARD,0400406,"IB MYP DRAMA 2",5
06,BROWARD,0400407,"TECH THE D/P SCEN PR",30
06,BROWARD,0400408,"TECH THE D/P LI SOUN",10
06,BROWARD,0400409,"TECH THE D/P CMH",51
06,BROWARD,0400410,"TECH THEA DES&PROD 1",591
06,BROWARD,0400420,"TECH THEA DES&PROD 2",119
06,BROWARD,0400430,"TECH THEA DES&PROD 3",35
06,BROWARD,0400440,"TECH THEA DES&PROD4H",25
06,BROWARD,0400540,"VOICE & DICTION",12
06,BROWARD,0400620,"THEATRE IMPROV",80
06,BROWARD,0400660,"THEA CIN & FILM PROD",131
06,BROWARD,0400700,"MUSIC THEATRE 1",423
06,BROWARD,0400710,"MUSIC THEATRE 2",147
06,BROWARD,0400720,"MUSIC THEATRE 3",104
06,BROWARD,0400810,"IB THEATRE 1",49
06,BROWARD,0400820,"IB THEATRE 2",39
06,BROWARD,0500000,"M/J PERS CAR SCH 1",591
06,BROWARD,0500002,"M/J PERS CAR SCH C/P",41
06,BROWARD,0500010,"M/J PERS CAR SCH 2",331
06,BROWARD,0500020,"M/J PERS CAR SCH 3",307
06,BROWARD,0500300,"EXEC INTERN 1",324
06,BROWARD,0500310,"EXEC INTERN 2",32
06,BROWARD,0500320,"EXEC INTERN 3",202
06,BROWARD,0500330,"EXEC INTERN 4",115
06,BROWARD,0500370,"VOL PUB SERV",7
06,BROWARD,0500500,"PERS,CAR,SCH DEV 1",3014
06,BROWARD,0500510,"PERS,CAR,SCH DEV 2",91
06,BROWARD,0500520,"PERS,CAR,SCH DEV 3",61
06,BROWARD,0500530,"PERS,CAR,SCH DEV 4",4
06,BROWARD,0701000,"M/J FRENCH BEG",164
06,BROWARD,0701320,"FRENCH 1",2378
06,BROWARD,0701330,"FRENCH 2",1772
06,BROWARD,0701340,"FRENCH 3 HON",530
06,BROWARD,0701350,"FRENCH 4 HON",111
06,BROWARD,0701360,"FRENCH 5 HON",1
06,BROWARD,0701380,"AP FRENCH LANG & CU",130
06,BROWARD,0701391,"AICE FRENCH AL",59
06,BROWARD,0701394,"PRE-AICE FRENCH 1 IG",224
06,BROWARD,0701396,"PRE-AICE FRENCH 2 IG",177
06,BROWARD,0701800,"FL PRE-IB FRENCH 1",24
06,BROWARD,0701810,"FL PRE-IB FRENCH 2",39
06,BROWARD,0701820,"FL PRE-IB FRENCH 3",52
06,BROWARD,0701830,"IB FRENCH 4",76
06,BROWARD,0701840,"IB FRENCH 5",21
06,BROWARD,0701870,"IB MYP FRENCH 1",17
06,BROWARD,0701880,"IB MYP FRENCH 2",24
06,BROWARD,0701890,"IB MYP FRENCH 3",15
06,BROWARD,0702320,"GERMAN 1",52
06,BROWARD,0702330,"GERMAN 2",60
06,BROWARD,0702340,"GERMAN 3 HON",1
06,BROWARD,0702350,"GERMAN 4 HON",6
06,BROWARD,0704000,"M/J AMER SIGN, BEG",76
06,BROWARD,0704300,"HEBREW 1",275
06,BROWARD,0704310,"HEBREW 2",116
06,BROWARD,0704320,"HEBREW 3 HON",66
06,BROWARD,0704330,"HEBREW 4 HON",26
06,BROWARD,0705000,"M/J ITALIAN BEG",74
06,BROWARD,0705320,"ITALIAN 1",163
06,BROWARD,0705330,"ITALIAN 2",137
06,BROWARD,0705340,"ITALIAN 3 HON",122
06,BROWARD,0705350,"ITALIAN 4 HON",13
06,BROWARD,0705360,"ITALIAN 5 HON",11
06,BROWARD,0705380,"AP ITALIAN LANG & CU",34
06,BROWARD,0706300,"LATIN 1",125
06,BROWARD,0706310,"LATIN 2",40
06,BROWARD,0706320,"LATIN 3 HON",18
06,BROWARD,0706330,"LATIN 4 HON",66
06,BROWARD,0706375,"AP LATIN",8
06,BROWARD,0707000,"M/J CHIN, BEG",29
06,BROWARD,0707300,"RUSSIAN 1",4
06,BROWARD,0708000,"M/J SPANISH BEG",1375
06,BROWARD,0708010,"M/J SPANISH INTERM",184
06,BROWARD,0708340,"SPANISH 1",13097
06,BROWARD,0708350,"SPANISH 2",10291
06,BROWARD,0708360,"SPANISH 3 HON",3627
06,BROWARD,0708370,"SPANISH 4 HON",974
06,BROWARD,0708380,"SPANISH 5 HON",92
06,BROWARD,0708400,"AP SPANISH LANG & CU",1502
06,BROWARD,0708410,"AP SPANISH LIT & CU",324
06,BROWARD,0708530,"AICE SPANISH AL",26
06,BROWARD,0708532,"PRE-AICE SPAN 1 IG",545
06,BROWARD,0708534,"PRE-AICE SPAN 2 IG",461
06,BROWARD,0708538,"AICE SPAN LANG AS",473
06,BROWARD,0708800,"FL PRE-IB SPANISH 1",97
06,BROWARD,0708810,"FL PRE-IB SPANISH 2",115
06,BROWARD,0708820,"FL PRE-IB SPANISH 3",212
06,BROWARD,0708830,"IB SPANISH 4",211
06,BROWARD,0708840,"IB SPANISH 5",109
06,BROWARD,0708865,"IB SPANISH 6",11
06,BROWARD,0708870,"IB MYP SPANISH 1",26
06,BROWARD,0708880,"IB MYP SPANISH 2",54
06,BROWARD,0708890,"IB MYP SPANISH 3",45
06,BROWARD,0709000,"M/J SPANISH SPEAKS B",67
06,BROWARD,0709300,"SPANISH SPEAKS 1",879
06,BROWARD,0709310,"SPANISH SPEAKS 2",894
06,BROWARD,0709320,"SPANISH SPEAKS 3 HON",520
06,BROWARD,0709330,"SPANISH SPEAKS 4 HON",41
06,BROWARD,0710000,"M/J WRLDLNG INTL ST1",126
06,BROWARD,0710010,"M/J WRLDLNG INTL ST2",5
06,BROWARD,0710020,"M/J WRLDLNG INTL ST3",19
06,BROWARD,0711300,"CHINESE 1",106
06,BROWARD,0711310,"CHINESE 2",45
06,BROWARD,0711320,"CHINESE 3 HON",46
06,BROWARD,0711330,"CHINESE 4 HON",5
06,BROWARD,0711340,"AP CHINESE LANG & CU",10
06,BROWARD,0711350,"PRE-AICE CHINESE 1",46
06,BROWARD,0711352,"PRE-AICE CHINESE 2",24
06,BROWARD,0711354,"PRE-AICE CHINESE 3",8
06,BROWARD,0711356,"AICE CHINESE LANG AS",5
06,BROWARD,0712300,"JAPANESE 1",18
06,BROWARD,0712310,"JAPANESE 2",11
06,BROWARD,0712330,"JAPANESE 4 HON",1
06,BROWARD,0712810,"FL PRE-IB JAPANESE 1",10
06,BROWARD,0712820,"FL PRE-IB JAPANESE 2",7
06,BROWARD,0712830,"IB JAPANESE 3",12
06,BROWARD,0712840,"IB JAPANESE 4",6
06,BROWARD,0712850,"IB JAPANESE 5",1
06,BROWARD,0714300,"WRLDLNG INTL STUD1",15
06,BROWARD,0714310,"WRLDLNG INTL STUD2",1
06,BROWARD,0714320,"WRLDLNG INTL STUD3",39
06,BROWARD,0714330,"WRLDLNG INTL STUD4",84
06,BROWARD,0717300,"AMER SIGN LANG 1",815
06,BROWARD,0717310,"AMER SIGN LANG 2",487
06,BROWARD,0717312,"AMER SIGN LANG 3 HON",130
06,BROWARD,0717314,"AMER SIGN LANG 4 HON",48
06,BROWARD,0800000,"M/J HEALTH 1",421
06,BROWARD,0800010,"M/J HEALTH 2",26
06,BROWARD,0800015,"M/J HEALTH 2 & CAR P",6
06,BROWARD,0800020,"M/J HEALTH 3",20
06,BROWARD,0800040,"M/J HEALTH 5",273
06,BROWARD,0800300,"HEALTH1-LIF MGMT SKL",280
06,BROWARD,0800310,"HEALTH 2-PER HEALTH",88
06,BROWARD,0800320,"FIRST AID SAFETY",91
06,BROWARD,0800360,"HEALTH EXPLOS HON",1
06,BROWARD,0800370,"PARENTING 1",47
06,BROWARD,0800380,"PARENTING 2",17
06,BROWARD,0900300,"HUM SURV",9
06,BROWARD,0900310,"HUM 1 HON",51
06,BROWARD,0900320,"HUM 2 HON",21
06,BROWARD,0900800,"IB THEORY/KNWLG 1",302
06,BROWARD,0900810,"IB THEORY/KNWLG 2",100
06,BROWARD,1000000,"M/J INTENS LANG ARTS",399
06,BROWARD,1000010,"M/J INTENS READ (MC)",15803
06,BROWARD,1000020,"M/J INT READ & CAR P",33
06,BROWARD,1000400,"INTENS LANG ARTS",299
06,BROWARD,1000410,"INTENS READ",20352
06,BROWARD,1000420,"INTENS WRIT",2
06,BROWARD,1001010,"M/J LANG ARTS 1",11161
06,BROWARD,1001020,"M/J LANG ARTS 1, ADV",7947
06,BROWARD,1001030,"M/J IB MYP LANG/LIT1",167
06,BROWARD,1001040,"M/J LANG ARTS 2",10995
06,BROWARD,1001050,"M/J LANG ARTS 2, ADV",7937
06,BROWARD,1001055,"M/J ENG 2 CAMB SEC 1",44
06,BROWARD,1001060,"M/J IB MYP LANG/LIT2",165
06,BROWARD,1001070,"M/J LANG ARTS 3",10518
06,BROWARD,1001080,"M/J LANG ARTS 3, ADV",8264
06,BROWARD,1001085,"M/J ENG 3 CAMB SEC 1",84
06,BROWARD,1001090,"M/J IB MYP LANG/LIT3",149
06,BROWARD,1001310,"ENG 1",11451
06,BROWARD,1001315,"ENG 1 CR",359
06,BROWARD,1001320,"ENG HON 1",7561
06,BROWARD,1001340,"ENG 2",10349
06,BROWARD,1001345,"ENG 2 CR",163
06,BROWARD,1001350,"ENG HON 2",8272
06,BROWARD,1001370,"ENG 3",8847
06,BROWARD,1001375,"ENG 3 CR",141
06,BROWARD,1001380,"ENG HON 3",6327
06,BROWARD,1001400,"ENG 4",4478
06,BROWARD,1001402,"ENG 4 CR",7
06,BROWARD,1001405,"ENG 4: FL COLL PREP",3369
06,BROWARD,1001410,"ENG HON 4",5863
06,BROWARD,1001420,"AP ENG COMPO",2522
06,BROWARD,1001425,"AP ENG COMPO INNOV",112
06,BROWARD,1001430,"AP ENG LIT COMPO",2088
06,BROWARD,1001550,"AICE ENG LANG AS",722
06,BROWARD,1001551,"AICE ENG LANG 2 AL",135
06,BROWARD,1001560,"PRE-AICE ENG LANG IG",736
06,BROWARD,1001800,"FL PRE-IB ENG 1",265
06,BROWARD,1001810,"FL PRE-IB ENG 2",96
06,BROWARD,1001820,"IB ENGLISH LIT 3",191
06,BROWARD,1001830,"IB ENGLISH LIT 4",190
06,BROWARD,1001840,"IB MYP ENG 1",153
06,BROWARD,1001845,"IB MYP ENG 2",72
06,BROWARD,1002000,"M/J LANG ARTS 1 ESOL",19
06,BROWARD,1002010,"M/J LANG ARTS 2 ESOL",26
06,BROWARD,1002020,"M/J LANG ARTS 3 ESOL",10
06,BROWARD,1002181,"M/J DE LA ESOL-READ",1460
06,BROWARD,1002300,"ENG 1 THROUGH ESOL",401
06,BROWARD,1002305,"ENG 1 THRU ESOL CR",3
06,BROWARD,1002310,"ENG 2 THROUGH ESOL",388
06,BROWARD,1002320,"ENG 3 THROUGH ESOL",294
06,BROWARD,1002325,"ENG 3 THRU ESOL CR",2
06,BROWARD,1002381,"DEV LANG ARTS ESOL-R",1919
06,BROWARD,1002520,"ENG 4 THROUGH ESOL",148
06,BROWARD,1004300,"SEMANTICS-LOGIC HON",29
06,BROWARD,1005300,"WORLD LIT",34
06,BROWARD,1005310,"AMER LIT",25
06,BROWARD,1005340,"CL LIT",127
