"COURSE ENROLLMENTS BY DISTRICT",,,,
"2015-16 SURVEY 3  AS OF 03/13/16",,,,
" ",,,,
"DIST #","DISTRICT NAME","COURSE #","COURSE NAME","COURSE ENROLLMENT"
16,DUVAL,0400830,"IB THEATRE 3",32
16,DUVAL,0500000,"M/J PERS CAR SCH 1",1178
16,DUVAL,0500002,"M/J PERS CAR SCH C/P",441
16,DUVAL,0500010,"M/J PERS CAR SCH 2",473
16,DUVAL,0500012,"M/J PER/CAR/SCH2 C/P",658
16,DUVAL,0500020,"M/J PERS CAR SCH 3",358
16,DUVAL,0500300,"EXEC INTERN 1",1364
16,DUVAL,0500310,"EXEC INTERN 2",354
16,DUVAL,0500320,"EXEC INTERN 3",161
16,DUVAL,0500330,"EXEC INTERN 4",247
16,DUVAL,0500370,"VOL PUB SERV",12
16,DUVAL,0500500,"PERS,CAR,SCH DEV 1",652
16,DUVAL,0500510,"PERS,CAR,SCH DEV 2",345
16,DUVAL,0500520,"PERS,CAR,SCH DEV 3",149
16,DUVAL,0500530,"PERS,CAR,SCH DEV 4",78
16,DUVAL,0701000,"M/J FRENCH BEG",83
16,DUVAL,0701010,"M/J FRENCH INTERM",135
16,DUVAL,0701320,"FRENCH 1",707
16,DUVAL,0701330,"FRENCH 2",412
16,DUVAL,0701340,"FRENCH 3 HON",21
16,DUVAL,0701350,"FRENCH 4 HON",4
16,DUVAL,0701380,"AP FRENCH LANG & CU",21
16,DUVAL,0701394,"PRE-AICE FRENCH 1 IG",6
16,DUVAL,0701396,"PRE-AICE FRENCH 2 IG",22
16,DUVAL,0701800,"FL PRE-IB FRENCH 1",95
16,DUVAL,0701810,"FL PRE-IB FRENCH 2",69
16,DUVAL,0701825,"IB FRENCH 3",21
16,DUVAL,0701830,"IB FRENCH 4",6
16,DUVAL,0701840,"IB FRENCH 5",54
16,DUVAL,0701865,"IB FRENCH 6",7
16,DUVAL,0702320,"GERMAN 1",80
16,DUVAL,0702330,"GERMAN 2",93
16,DUVAL,0704000,"M/J AMER SIGN, BEG",187
16,DUVAL,0705320,"ITALIAN 1",29
16,DUVAL,0705330,"ITALIAN 2",22
16,DUVAL,0706300,"LATIN 1",427
16,DUVAL,0706310,"LATIN 2",173
16,DUVAL,0706320,"LATIN 3 HON",29
16,DUVAL,0706375,"AP LATIN",2
16,DUVAL,0706800,"FL PRE-IB LATIN 1",73
16,DUVAL,0706810,"FL PRE-IB LATIN 2",79
16,DUVAL,0706825,"IB LATIN 3",37
16,DUVAL,0706830,"IB LATIN 4",16
16,DUVAL,0706840,"IB LATIN 5",49
16,DUVAL,0706845,"IB LATIN 6",7
16,DUVAL,0707000,"M/J CHIN, BEG",252
16,DUVAL,0707010,"M/J CHIN, INTERM",129
16,DUVAL,0708000,"M/J SPANISH BEG",3023
16,DUVAL,0708010,"M/J SPANISH INTERM",715
16,DUVAL,0708340,"SPANISH 1",6416
16,DUVAL,0708350,"SPANISH 2",5209
16,DUVAL,0708360,"SPANISH 3 HON",550
16,DUVAL,0708370,"SPANISH 4 HON",12
16,DUVAL,0708400,"AP SPANISH LANG & CU",112
16,DUVAL,0708410,"AP SPANISH LIT & CU",27
16,DUVAL,0708530,"AICE SPANISH AL",14
16,DUVAL,0708532,"PRE-AICE SPAN 1 IG",7
16,DUVAL,0708534,"PRE-AICE SPAN 2 IG",56
16,DUVAL,0708538,"AICE SPAN LANG AS",11
16,DUVAL,0708800,"FL PRE-IB SPANISH 1",294
16,DUVAL,0708810,"FL PRE-IB SPANISH 2",258
16,DUVAL,0708820,"FL PRE-IB SPANISH 3",24
16,DUVAL,0708825,"IB SPANISH 3",97
16,DUVAL,0708830,"IB SPANISH 4",8
16,DUVAL,0708840,"IB SPANISH 5",176
16,DUVAL,0708865,"IB SPANISH 6",39
16,DUVAL,0709010,"M/J SPANISH SPEAKS I",18
16,DUVAL,0709020,"M/J SPANISH SPEAKS A",20
16,DUVAL,0709300,"SPANISH SPEAKS 1",75
16,DUVAL,0709310,"SPANISH SPEAKS 2",59
16,DUVAL,0710300,"ARABIC 1",66
16,DUVAL,0710310,"ARABIC 2",31
16,DUVAL,0711300,"CHINESE 1",290
16,DUVAL,0711310,"CHINESE 2",161
16,DUVAL,0711340,"AP CHINESE LANG & CU",3
16,DUVAL,0711800,"FL PRE-IB MAND CHIN1",62
16,DUVAL,0711810,"FL PRE-IB MAND CHIN2",23
16,DUVAL,0711830,"IB MAND CHIN 5",22
16,DUVAL,0711835,"IB MAND CHIN 6",3
16,DUVAL,0712000,"M/J TURK, BEG",35
16,DUVAL,0716300,"TURKISH 1",30
16,DUVAL,0716310,"TURKISH 2",28
16,DUVAL,0716320,"TURKISH 3 HONORS",11
16,DUVAL,0717300,"AMER SIGN LANG 1",868
16,DUVAL,0717310,"AMER SIGN LANG 2",609
16,DUVAL,0717312,"AMER SIGN LANG 3 HON",44
16,DUVAL,0717314,"AMER SIGN LANG 4 HON",7
16,DUVAL,0800030,"M/J HEALTH 4",5433
16,DUVAL,0800040,"M/J HEALTH 5",5116
16,DUVAL,0800050,"M/J HEALTH 6",4509
16,DUVAL,0800300,"HEALTH1-LIF MGMT SKL",30
16,DUVAL,0800330,"PERSON SOC FAM RLSH",84
16,DUVAL,0900300,"HUM SURV",10
16,DUVAL,0900320,"HUM 2 HON",34
16,DUVAL,0900800,"IB THEORY/KNWLG 1",324
16,DUVAL,0900810,"IB THEORY/KNWLG 2",69
16,DUVAL,1000000,"M/J INTENS LANG ARTS",100
16,DUVAL,1000010,"M/J INTENS READ (MC)",10307
16,DUVAL,1000410,"INTENS READ",11583
16,DUVAL,1001010,"M/J LANG ARTS 1",5549
16,DUVAL,1001020,"M/J LANG ARTS 1, ADV",3472
16,DUVAL,1001040,"M/J LANG ARTS 2",5134
16,DUVAL,1001050,"M/J LANG ARTS 2, ADV",3648
16,DUVAL,1001070,"M/J LANG ARTS 3",4685
16,DUVAL,1001080,"M/J LANG ARTS 3, ADV",3646
16,DUVAL,1001310,"ENG 1",5920
16,DUVAL,1001320,"ENG HON 1",2926
16,DUVAL,1001340,"ENG 2",5433
16,DUVAL,1001350,"ENG HON 2",3251
16,DUVAL,1001370,"ENG 3",5058
16,DUVAL,1001380,"ENG HON 3",1221
16,DUVAL,1001400,"ENG 4",1998
16,DUVAL,1001405,"ENG 4: FL COLL PREP",2679
16,DUVAL,1001410,"ENG HON 4",460
16,DUVAL,1001420,"AP ENG COMPO",1495
16,DUVAL,1001430,"AP ENG LIT COMPO",1291
16,DUVAL,1001550,"AICE ENG LANG AS",236
16,DUVAL,1001560,"PRE-AICE ENG LANG IG",185
16,DUVAL,1001800,"FL PRE-IB ENG 1",200
16,DUVAL,1001810,"FL PRE-IB ENG 2",174
16,DUVAL,1001820,"IB ENGLISH LIT 3",72
16,DUVAL,1001830,"IB ENGLISH LIT 4",131
16,DUVAL,1002000,"M/J LANG ARTS 1 ESOL",199
16,DUVAL,1002010,"M/J LANG ARTS 2 ESOL",201
16,DUVAL,1002020,"M/J LANG ARTS 3 ESOL",214
16,DUVAL,1002180,"M/J DE LANG ART ESOL",63
16,DUVAL,1002181,"M/J DE LA ESOL-READ",561
16,DUVAL,1002300,"ENG 1 THROUGH ESOL",273
16,DUVAL,1002310,"ENG 2 THROUGH ESOL",254
16,DUVAL,1002320,"ENG 3 THROUGH ESOL",220
16,DUVAL,1002380,"DEV LANG ARTS ESOL",332
16,DUVAL,1002381,"DEV LANG ARTS ESOL-R",438
16,DUVAL,1002520,"ENG 4 THROUGH ESOL",117
16,DUVAL,1005300,"WORLD LIT",20
16,DUVAL,1005330,"CONTEMP LIT",16
16,DUVAL,1005350,"LIT & THE ARTS 1 HON",19
16,DUVAL,1005360,"LIT & THE ARTS 2 HON",72
16,DUVAL,1005365,"LIT IN MEDIA HON",31
16,DUVAL,1005370,"AICE ENG LIT 1 AS",345
16,DUVAL,1006000,"M/J JOURN 1",225
16,DUVAL,1006010,"M/J JOURN 2",87
16,DUVAL,1006300,"JOURN 1",1427
16,DUVAL,1006310,"JOURN 2",377
16,DUVAL,1006320,"JOURN 3",107
16,DUVAL,1006330,"JOURN 4",44
16,DUVAL,1007000,"M/J SPEECH-DEBATE 1",351
16,DUVAL,1007010,"M/J SPEECH-DEBATE 2",161
16,DUVAL,1007300,"SPEECH 1",662
16,DUVAL,1007310,"SPEECH 2",36
16,DUVAL,1007330,"DEBATE 1",578
16,DUVAL,1007340,"DEBATE 2",8
16,DUVAL,1008010,"M/J READ 1",282
16,DUVAL,1008020,"M/J READ 1 ADV",1
16,DUVAL,1008040,"M/J READ 2",170
16,DUVAL,1008050,"M/J READ 2 ADV",101
16,DUVAL,1008070,"M/J READ 3",192
16,DUVAL,1008300,"READ 1",201
16,DUVAL,1008310,"READ 2",73
16,DUVAL,1008350,"READ COLL. SUCCESS",197
16,DUVAL,1009000,"M/J CREATIVE WRIT 1",523
16,DUVAL,1009010,"M/J CREATIVE WRIT 2",35
16,DUVAL,1009020,"M/J CREATIVE WRIT 3",45
16,DUVAL,1009030,"M/J WRITING 1",91
16,DUVAL,1009040,"M/J WRITING 2",14
16,DUVAL,1009050,"M/J WRITING 3",2
16,DUVAL,1009300,"WRIT 1",90
16,DUVAL,1009310,"WRIT 2",44
16,DUVAL,1009320,"CREATIVE WRIT 1",158
16,DUVAL,1009330,"CREATIVE WRIT 2",220
16,DUVAL,1009331,"CREATIVE WRIT 3 HON",25
16,DUVAL,1009350,"PLAY WRIT",48
16,DUVAL,1009360,"AICE GEN PAPER AS",273
16,DUVAL,1009370,"WRTNG COLL. SUCCESS",2
16,DUVAL,1020860,"GREAT BOOKS HON",430
16,DUVAL,1200310,"ALG 1",5633
16,DUVAL,1200315,"ALG 1 CR",1476
16,DUVAL,1200320,"ALG 1 HON",2417
16,DUVAL,1200330,"ALG 2",5086
16,DUVAL,1200340,"ALG 2 HON",3144
16,DUVAL,1200370,"ALG 1-A",1041
16,DUVAL,1200380,"ALG 1-B",32
16,DUVAL,1200400,"INTENS MATH",3570
16,DUVAL,1200410,"Math Coll. Success",145
16,DUVAL,1200700,"Math Coll. Readiness",4328
16,DUVAL,1201300,"MATH ANALYSIS HON",670
16,DUVAL,1202300,"CALCULUS HON",64
16,DUVAL,1202310,"AP CALCULUS AB",716
16,DUVAL,1202320,"AP CALCULUS BC",154
16,DUVAL,1202340,"PRE-CALCULUS HON",2535
16,DUVAL,1202352,"AICE MATH 1 AS",27
16,DUVAL,1202362,"AICE MA&PR&ST 1 AS",51
16,DUVAL,1202364,"AICE MA&PR&ST 2 AL",11
16,DUVAL,1202375,"IB PRE-CALCULUS",69
16,DUVAL,1202810,"IB CALCULUS/DESC STA",28
16,DUVAL,1202830,"IB ADV CALCULUS",3
16,DUVAL,1204000,"M/J INTENS MATH (MC)",1351
16,DUVAL,1205010,"M/J GRADE 6 MATH",6290
16,DUVAL,1205020,"M/J GRADE 6 MATH ADV",2537
16,DUVAL,1205040,"M/J GRADE 7 MATH",6345
16,DUVAL,1205050,"M/J GRADE 7 MATH ADV",2390
16,DUVAL,1205070,"M/J GRADE 8 PRE-ALG",5903
16,DUVAL,1206310,GEO,5950
16,DUVAL,1206320,"GEO HON",2963
16,DUVAL,1207310,"LIB ARTS MATH 2",603
16,DUVAL,1209800,"IB MATH STUDIES",72
16,DUVAL,1210300,"PROB, STAT W/APPLS H",1265
16,DUVAL,1210310,"IB STAT/INT DIFF CAL",175
16,DUVAL,1210320,"AP STAT",805
16,DUVAL,1300000,"M/J MUS THEORY 1",101
16,DUVAL,1300300,"MUS THEORY 1",295
16,DUVAL,1300330,"AP MUS THEORY",104
16,DUVAL,1300340,"MUSIC WORLD",2371
16,DUVAL,1300800,"FL PRE-IB MUSIC 1",1
16,DUVAL,1300816,"IB MUSIC 1",5
16,DUVAL,1301030,"M/J KEYBD 1",109
16,DUVAL,1301040,"M/J KEYBD 2",56
16,DUVAL,1301050,"M/J KEYBD 3",11
16,DUVAL,1301060,"M/J GUITAR 1",235
16,DUVAL,1301070,"M/J GUITAR 2",10
16,DUVAL,1301080,"M/J GUITAR 3",5
16,DUVAL,1301090,"M/J EXPL MUSIC 1",2393
16,DUVAL,1301100,"M/J EXPL MUSIC 2",365
16,DUVAL,1301110,"M/J EXPL MUSIC 3",47
16,DUVAL,1301320,"GUITAR 1",378
16,DUVAL,1301330,"GUITAR 2",69
16,DUVAL,1301340,"GUITAR 3",14
16,DUVAL,1301350,"GUITAR 4 HONORS",8
16,DUVAL,1301360,"KEYBD 1",233
16,DUVAL,1301370,"KEYBD 2",8
16,DUVAL,1301380,"KEYBD 3",14
16,DUVAL,1301390,"KEYBD 4 HONORS",7
16,DUVAL,1302000,"M/J BAND 1",1756
16,DUVAL,1302010,"M/J BAND 2",445
16,DUVAL,1302020,"M/J BAND 3",315
16,DUVAL,1302030,"M/J BAND 4",45
16,DUVAL,1302040,"M/J ORCH 1",45
16,DUVAL,1302050,"M/J ORCH 2",47
16,DUVAL,1302060,"M/J ORCH 3",39
16,DUVAL,1302070,"M/J ORCH 4",21
16,DUVAL,1302080,"M/J INSTRU TECNQS 1",169
16,DUVAL,1302090,"M/J INSTRU TECNQS 2",61
16,DUVAL,1302100,"M/J INSTRU TECNQS 3",56
16,DUVAL,1302110,"M/J INSTRU ENS 1",69
16,DUVAL,1302120,"M/J INSTRU ENS 2",60
16,DUVAL,1302300,"BAND 1",471
16,DUVAL,1302310,"BAND 2",295
16,DUVAL,1302320,"BAND 3",209
16,DUVAL,1302330,"BAND 4",84
16,DUVAL,1302340,"BAND 5 HON",52
16,DUVAL,1302350,"BAND 6 HON",44
16,DUVAL,1302355,"MARCHING BAND",66
16,DUVAL,1302360,"ORCH 1",26
16,DUVAL,1302370,"ORCH 2",15
16,DUVAL,1302390,"ORCH 4",14
16,DUVAL,1302400,"ORCH 5 HON",11
16,DUVAL,1302410,"ORCH 6 HON",12
16,DUVAL,1302420,"INSTRU TECNQS 1",112
16,DUVAL,1302430,"INSTRU TECNQS 2",61
16,DUVAL,1302440,"INSTRU TECNQS 3",11
16,DUVAL,1302450,"INSTRU TECNQS 4 HON",10
16,DUVAL,1302460,"INSTRU ENS 1",55
16,DUVAL,1302470,"INSTRU ENS 2",48
16,DUVAL,1302480,"INSTRU ENS 3",22
16,DUVAL,1302490,"INSTRU ENS 4 HON",33
16,DUVAL,1302500,"JAZZ ENS 1",46
16,DUVAL,1302510,"JAZZ ENS 2",30
16,DUVAL,1302520,"JAZZ ENS 3",16
16,DUVAL,1302530,"JAZZ ENS 4 HON",9
16,DUVAL,1303000,"M/J CHORUS 1",1280
16,DUVAL,1303010,"M/J CHORUS 2",405
16,DUVAL,1303020,"M/J CHORUS 3",203
16,DUVAL,1303030,"M/J CHORUS 4",54
16,DUVAL,1303090,"M/J VOCAL TECNQS 3",25
16,DUVAL,1303200,"M/J MUSIC ENS 1",128
16,DUVAL,1303300,"CHORUS 1",1252
16,DUVAL,1303310,"CHORUS 2",450
16,DUVAL,1303320,"CHORUS 3",261
16,DUVAL,1303330,"CHORUS 4",97
16,DUVAL,1303340,"CHORUS 5 HON",29
16,DUVAL,1303350,"CHORUS 6 HON",31
16,DUVAL,1303370,"CHORUS REG-SPEC 2",92
16,DUVAL,1303380,"CHORUS REG-SPEC 3",5
16,DUVAL,1303390,"CHORUS REG-SPEC 4 H",2
16,DUVAL,1303400,"VOCAL TECNQS 1",200
16,DUVAL,1303410,"VOCAL TECNQS 2",15
16,DUVAL,1303430,"VOCAL TECNQS 4 HON",2
16,DUVAL,1303440,"VOCAL ENS 1",143
16,DUVAL,1303450,"VOCAL ENS 2",54
16,DUVAL,1303460,"VOCAL ENS 3",9
16,DUVAL,1303470,"VOCAL ENS 4 HON",3
16,DUVAL,1304300,"MUS TECH & SO ENG 1",32
16,DUVAL,1304310,"MUS TECH & SO ENG 2",62
16,DUVAL,1304320,"MUS TECH & SO ENG 3H",13
16,DUVAL,1304330,"MUS TECH ENG 4 HON",22
16,DUVAL,1305300,"EURHY 1",9
16,DUVAL,1305310,"EURHY 2",6
16,DUVAL,1305400,"MUSIC ENS 1",13
16,DUVAL,1305410,"MUSIC ENS 2",19
16,DUVAL,1305420,"MUSIC ENS 3",12
16,DUVAL,1305430,"MUSIC ENS 4 HON",16
16,DUVAL,1305500,"MUSIC TECNQS 1",108
16,DUVAL,1305510,"MUSIC TECNQS 2",1
16,DUVAL,1305530,"MUSIC TECNQS 4 HON",7
16,DUVAL,1400000,"M/J PEER COUN 1",958
16,DUVAL,1400010,"M/J PEER COUN 2",423
16,DUVAL,1400300,"PEER COUN 1",56
16,DUVAL,1400310,"PEER COUN 2",42
16,DUVAL,1400330,"PEER COUN 4",21
16,DUVAL,1500000,"M/J ADAP PE IEP/504",15
16,DUVAL,1501300,"PERS FIT",87
16,DUVAL,1501310,"FIT LIFST DESIGN",338
16,DUVAL,1501320,"FIT ISSUES FOR ADOL",240
16,DUVAL,1501340,"WEIGHT TRAIN 1",267
16,DUVAL,1501350,"WEIGHT TRAIN 2",972
16,DUVAL,1501360,"WEIGHT TRAIN 3",288
16,DUVAL,1501390,"COMPRE FIT",168
16,DUVAL,1501410,"POWER WEIGHT TRAIN 1",258
16,DUVAL,1502410,"INDIV/DUAL SPRTS 1",266
16,DUVAL,1502420,"INDIV/DUAL SPRTS 2",2035
16,DUVAL,1502430,"INDIV/DUAL SPRTS 3",621
16,DUVAL,1502470,REC,1118
16,DUVAL,1502480,"OUTDOOR ED",720
16,DUVAL,1502490,"CARE/PREV OF ATH INJ",124
16,DUVAL,1503300,"TRACK & FIELD",628
16,DUVAL,1503310,BASKETBALL,583
16,DUVAL,1503315,"BASKETBALL 2",1106
16,DUVAL,1503320,SOCCER,343
16,DUVAL,1503330,SOFTBALL,63
16,DUVAL,1503350,"TEAM SPRTS 1",339
16,DUVAL,1503360,"TEAM SPRTS 2",2580
16,DUVAL,1503400,"AEROBICS 1",171
16,DUVAL,1503410,"AEROBICS 2",309
16,DUVAL,1503420,"AEROBICS 3",4
16,DUVAL,1504500,"TENNIS 1",233
16,DUVAL,1504510,"TENNIS 2",69
16,DUVAL,1505500,"VOLLEYBALL 1",560
16,DUVAL,1505510,"VOLLEYBALL 2",1096
16,DUVAL,1506320,"HOPE-PE V",129
16,DUVAL,1508000,"M/J FITNESS GRADE 6",3183
16,DUVAL,1508100,"M/J EDUC GYM/DNC 6",235
16,DUVAL,1508200,"M/J TEAM SPORTS GRD7",3226
16,DUVAL,1508300,"M/J OUTDR PRSTS GRD7",656
16,DUVAL,1508400,"M/J EXTRME SPRTS GD8",1139
16,DUVAL,1508500,"M/J IND/DUAL SPT GD8",2998
16,DUVAL,1508600,"M/J COMPRE GRDE 6/7",249
16,DUVAL,1508700,"M/J COMPRE GDE 7/8",350
16,DUVAL,1700000,"M/J RESEARCH 1",4773
16,DUVAL,1700010,"M/J RESEARCH 2",2690
16,DUVAL,1700020,"M/J RESEARCH 3",5378
16,DUVAL,1700060,"M/J CAREER RES & DEC",391
16,DUVAL,1700100,"M/J CRIT THINK",1796
16,DUVAL,1700110,"M/J AVID 6TH",546
16,DUVAL,1700120,"M/J AVID 7TH",340
16,DUVAL,1700125,"M/J AVID 7TH & C/P",22
16,DUVAL,1700130,"M/J AVID 8TH",400
16,DUVAL,1700135,"M/J AVID 8TH & C/P",38
16,DUVAL,1700300,"RESEARCH 1",957
16,DUVAL,1700310,"RESEARCH 2",363
16,DUVAL,1700320,"RESEARCH 3",460
16,DUVAL,1700360,"FL PRE-IB INQ SKILLS",101
16,DUVAL,1700362,"PRE-AICE GLBLPERS IG",147
16,DUVAL,1700364,"AICE GLBL PERSP 1 AS",192
16,DUVAL,1700370,"CRIT THINK ST SKLS",89
16,DUVAL,1700372,"AICE THINK SKLS 1 AS",131
16,DUVAL,1700380,"CAR RESA&DECI MAK",292
16,DUVAL,1700390,"AVID 1",242
16,DUVAL,1700400,"AVID 2",205
16,DUVAL,1700410,"AVID 3",123
16,DUVAL,1700420,"AVID 4",117
16,DUVAL,1700500,"AP CAPSTONE SEMINAR",125
16,DUVAL,1700510,"AP CAPSTONE RESEARCH",38
16,DUVAL,1800300,"AF AERO SCI 1",277
16,DUVAL,1800310,"AF AERO SCI 2",380
16,DUVAL,1800320,"AF AERO SCI 3",118
16,DUVAL,1800330,"AF AEROSCI 4 LEADDEV",64
16,DUVAL,1801300,"AR LEAD ED/TRAIN 1",458
16,DUVAL,1801310,"AR LEAD ED/TRAIN 2",276
16,DUVAL,1801320,"AR LEAD ED/TRAIN 3",189
16,DUVAL,1801330,"AR LEAD ED/TRAIN 4",102
16,DUVAL,1802300,"NAVAL SCI 1",469
16,DUVAL,1802310,"NAVAL SCI 2",283
16,DUVAL,1802320,"NAVAL SCI 3",174
16,DUVAL,1802330,"NAVAL SCI 4",89
16,DUVAL,1803300,"MC LEAD ED 1",237
16,DUVAL,1803310,"MC LEAD ED 2",147
16,DUVAL,1803320,"MC LEAD ED 3",83
16,DUVAL,1803330,"MC LEAD ED 4",34
16,DUVAL,1900300,"DRIVER ED CLASS",100
16,DUVAL,1900310,"DRIVER ED CLASS/LAB",432
16,DUVAL,2000010,"M/J LIF SCI",46
16,DUVAL,2000310,"BIO 1",3141
16,DUVAL,2000320,"BIO 1 HON",3239
16,DUVAL,2000321,"AICE BIO 1 AS",40
16,DUVAL,2000322,"PRE-AICE BIO IG",178
16,DUVAL,2000330,"BIO 2 HON",37
16,DUVAL,2000340,"AP BIO",359
16,DUVAL,2000350,"ANAT PHYSIO",983
16,DUVAL,2000360,"ANAT PHYSIO HON",707
16,DUVAL,2000410,ZOOLOGY,200
16,DUVAL,2000440,"GENETICS HON",231
16,DUVAL,2000800,"FL PRE-IB BIO 1",182
16,DUVAL,2000805,"IB BIOLOGY 1",143
16,DUVAL,2000810,"IB BIOLOGY 2",167
16,DUVAL,2000820,"IB BIOLOGY 3",65
16,DUVAL,2001010,"M/J ERTH/SPA SCI",37
16,DUVAL,2001310,"ERTH/SPA SCI",796
16,DUVAL,2001320,"ERTH/SPA SCI HON",124
16,DUVAL,2001340,"ENV SCI",5978
16,DUVAL,2001342,"PRE-AICE ENV MGMT IG",15
16,DUVAL,2001370,"IB ENV SYS & SOC 1",14
16,DUVAL,2001375,"IB ENV SYS & SOC 2",24
16,DUVAL,2001380,"AP ENV SCI",578
16,DUVAL,2001381,"AICE ENV MGMNT AS",127
16,DUVAL,2001410,"AICE FOODSTDIES 1 AL",5
16,DUVAL,2002040,"M/J COMPRE SCI 1",5796
16,DUVAL,2002050,"M/J COMPRE SCI 1 ADV",3352
16,DUVAL,2002055,"M/J COMPSCI1 ACC HON",74
16,DUVAL,2002070,"M/J COMPRE SCI 2",5388
16,DUVAL,2002080,"M/J COMPRE SCI 2 ADV",3481
16,DUVAL,2002085,"M/J COMPSCI2 ACC HON",85
16,DUVAL,2002100,"M/J COMPRE SCI 3",5109
16,DUVAL,2002110,"M/J COMPRE SCI 3 ADV",2812
16,DUVAL,2002480,"FORC SCI 1",365
16,DUVAL,2002500,"MARINE SCI 1",1960
16,DUVAL,2002510,"MARINE SCI 1 HON",238
16,DUVAL,2002515,"AICE MARINE SCI 1 AS",249
16,DUVAL,2002530,"MARINE SCI 2 HON",23
16,DUVAL,2003010,"M/J PHY SCI",43
16,DUVAL,2003310,"PHY SCI",3612
16,DUVAL,2003320,"PHY SCI HON",500
16,DUVAL,2003340,"CHEM 1",2734
16,DUVAL,2003350,"CHEM 1 HON",2898
16,DUVAL,2003360,"CHEM 2 HON",151
16,DUVAL,2003370,"AP CHEM",251
16,DUVAL,2003371,"AICE CHEM 1 AS",18
16,DUVAL,2003372,"PRE-AICE CHEM IG",212
16,DUVAL,2003380,"PHYS 1",405
16,DUVAL,2003390,"PHYS 1 HON",1343
16,DUVAL,2003410,"PHYS 2 HON",75
16,DUVAL,2003421,"AP PHYSICS 1",315
16,DUVAL,2003422,"AP PHYSICS 2",36
16,DUVAL,2003430,"AP PHYSICS C: ME",56
16,DUVAL,2003431,"AICE PHYSICS 1 AS",27
16,DUVAL,2003432,"PRE-AICE PHYSICS IG",50
16,DUVAL,2003800,"FL PRE-IB CHEM 1",370
16,DUVAL,2003805,"IB CHEMISTRY 1",77
16,DUVAL,2003810,"IB CHEMISTRY 2",28
16,DUVAL,2003820,"IB CHEMISTRY 3",7
16,DUVAL,2003840,"IB PHYSICS 1",30
16,DUVAL,2003845,"IB PHYSICS 2",54
16,DUVAL,2003850,"IB PHYSICS 3",12
16,DUVAL,2100010,"M/J US HIST",117
16,DUVAL,2100015,"M/J US HIST&CAR PLAN",5139
16,DUVAL,2100020,"M/J US HIST ADV",10
16,DUVAL,2100025,"M/J US HIS ADV & C/P",3295
16,DUVAL,2100310,"US HIST",5690
16,DUVAL,2100320,"US HIST HON",1021
16,DUVAL,2100330,"AP U.S. HIST",1751
16,DUVAL,2100340,"AFRICAN-AMER HIST",372
16,DUVAL,2100350,"FLORIDA HIST",111
16,DUVAL,2100400,"HIST OF VIETNAM WAR",229
16,DUVAL,2100490,"AICE INTL HIST 1 AS",39
16,DUVAL,2100500,"AICE U.S. HIST 1 AS",253
16,DUVAL,2102321,"AICE ECON 1 AS",27
16,DUVAL,2102335,"ECON FIN LIT",2920
16,DUVAL,2102345,"ECON FIN LIT HON",479
16,DUVAL,2102360,"AP MICROECON",334
16,DUVAL,2102370,"AP MACROECON",318
16,DUVAL,2103300,"WORLD CLTRL GEOG",2173
16,DUVAL,2103400,"AP HUMAN GEOG",1468
16,DUVAL,2103410,"AICE GEOG 1 AS",93
16,DUVAL,2104010,"M/J ENG CIT SERVLRN1",238
16,DUVAL,2104020,"M/J ENG CIT SERVLRN2",382
16,DUVAL,2104350,"ENG CITIZ SERV LRNG1",37
16,DUVAL,2104600,"MULTICLTRL STUDIES",57
16,DUVAL,2105310,"WORLD RELIGIONS",215
16,DUVAL,2105870,"IB PHILOSOPHY 2",49
16,DUVAL,2105875,"IB PHILOSOPHY 3",8
16,DUVAL,2106010,"M/J CIVICS",5533
16,DUVAL,2106020,"M/J CIVICS ADV",3570
16,DUVAL,2106030,"M/J LAW STUDIES",65
16,DUVAL,2106310,"US GOVT",2478
16,DUVAL,2106320,"US GOVT HON",467
16,DUVAL,2106350,"LAW STUDIES",112
16,DUVAL,2106370,"COMPRE LAW STUDIES",121
16,DUVAL,2106380,"LEGAL SYSS & CONCS",158
16,DUVAL,2106390,"COURT PROCED",95
16,DUVAL,2106400,"COURT PROCED INTERN",81
16,DUVAL,2106420,"AP US GOVT/POL",426
16,DUVAL,2106430,"AP COMP GOVT/POL",107
16,DUVAL,2106468,"CONST LAW HON",86
16,DUVAL,2107300,"PSYCH 1",672
16,DUVAL,2107310,"PSYCH 2",44
16,DUVAL,2107350,"AP PSYCH",1126
16,DUVAL,2107360,"AICE PSYCH 1 AS",179
16,DUVAL,2107800,"IB PSYCHOLOGY 1",16
16,DUVAL,2107810,"IB PSYCHOLOGY 2",45
16,DUVAL,2107820,"IB PSYCHOLOGY 3",31
16,DUVAL,2108300,SOCIOLOGY,956
16,DUVAL,2108310,"AICE SOCIOLOGY 1 AS",53
16,DUVAL,2109010,"M/J WORLD HIST",5751
16,DUVAL,2109020,"M/J WORLD HIST ADV",3446
16,DUVAL,2109310,"WORLD HIST",6550
16,DUVAL,2109320,"WORLD HIST HON",1330
16,DUVAL,2109371,"AICE EURO HIST 1 AS",181
16,DUVAL,2109380,"AP EURO HIST",721
16,DUVAL,2109420,"AP WORLD HIST",1645
16,DUVAL,2109430,HOLOCAUST,318
16,DUVAL,2109800,"IB CONTEMP HISTORY 1",116
16,DUVAL,2109805,"IB CONTEMP HISTORY 2",255
16,DUVAL,2109810,"FL PRE-IB WORLD HIST",54
16,DUVAL,2400300,"LEAD SKLS DEV",748
